"rules","support","confidence","coverage","lift","count"
"{Survey=0,Forecast=0,SW=0} => {Cat.Data=0}",0.479452054794521,0.845410628019324,0.567123287671233,1.06773314611437,175
"{Cat.Data=0,Regression=1,DOE=0} => {DataMining=0}",0.117808219178082,0.877551020408163,0.134246575342466,1.06768707482993,43
"{Survey=0,Regression=1,Forecast=0,DOE=0} => {DataMining=0}",0.117808219178082,0.877551020408163,0.134246575342466,1.06768707482993,43
"{DataMining=0,DOE=0,SW=1} => {Forecast=0}",0.123287671232877,0.918367346938776,0.134246575342466,1.06752892239698,45
"{Intro=0,DataMining=0,SW=1} => {Survey=0}",0.0904109589041096,0.868421052631579,0.104109589041096,1.0672514619883,33
"{Intro=0,Regression=0,Forecast=0,DOE=1} => {Survey=0}",0.0904109589041096,0.868421052631579,0.104109589041096,1.0672514619883,33
"{DataMining=0,Cat.Data=0,Forecast=0,DOE=1} => {Survey=0}",0.0904109589041096,0.868421052631579,0.104109589041096,1.0672514619883,33
"{Intro=1,Survey=0} => {DataMining=0}",0.293150684931507,0.877049180327869,0.334246575342466,1.06707650273224,107
"{Intro=1,DataMining=0,Survey=0,Forecast=0} => {SW=0}",0.227397260273973,0.83,0.273972602739726,1.06672535211268,83
"{Survey=0,Cat.Data=0,SW=1} => {Intro=0}",0.0849315068493151,0.645833333333333,0.131506849315068,1.06664781297134,31
"{DataMining=0,Survey=0,DOE=1} => {Cat.Data=0}",0.104109589041096,0.844444444444444,0.123287671232877,1.06651287966167,38
"{DataMining=0,Regression=1,SW=0} => {Cat.Data=0}",0.104109589041096,0.844444444444444,0.123287671232877,1.06651287966167,38
"{DataMining=1,Cat.Data=0} => {SW=0}",0.106849315068493,0.829787234042553,0.128767123287671,1.0664519029068,39
"{DataMining=1,SW=0} => {DOE=0}",0.123287671232877,0.882352941176471,0.13972602739726,1.06641994546163,45
"{Intro=0,DataMining=0,Cat.Data=1,Forecast=0} => {DOE=0}",0.0821917808219178,0.882352941176471,0.0931506849315068,1.06641994546163,30
"{Survey=0,Regression=0,Forecast=0,SW=0} => {Cat.Data=0}",0.386301369863014,0.844311377245509,0.457534246575342,1.06634481901249,141
"{Intro=1} => {DOE=0}",0.347945205479452,0.881944444444444,0.394520547945206,1.06592623252391,127
"{Intro=0,DataMining=1,Forecast=0,SW=0} => {Cat.Data=0}",0.073972602739726,0.84375,0.0876712328767123,1.06563581314879,27
"{Intro=0,DataMining=1,Survey=0,Forecast=0} => {Cat.Data=0}",0.073972602739726,0.84375,0.0876712328767123,1.06563581314879,27
"{Intro=0,Cat.Data=1,Forecast=0,SW=0} => {Regression=0}",0.073972602739726,0.84375,0.0876712328767123,1.06563581314879,27
"{Intro=0,DataMining=0,Survey=1,Regression=0,Forecast=0} => {Cat.Data=0}",0.073972602739726,0.84375,0.0876712328767123,1.06563581314879,27
"{DataMining=0,Survey=0,Cat.Data=0,Regression=1} => {Forecast=0}",0.120547945205479,0.916666666666667,0.131506849315069,1.06555201698514,44
"{Intro=0,Cat.Data=0,Regression=1,DOE=0,SW=0} => {Forecast=0}",0.0904109589041096,0.916666666666667,0.0986301369863014,1.06555201698514,33
"{Intro=0,DataMining=0,Survey=0,Cat.Data=1,SW=0} => {Forecast=0}",0.0602739726027397,0.916666666666667,0.0657534246575343,1.06555201698514,22
"{Intro=0,DataMining=0,Survey=0,Cat.Data=0,Regression=1,SW=0} => {Forecast=0}",0.0904109589041096,0.916666666666667,0.0986301369863014,1.06555201698514,33
"{Intro=0,Survey=0,Cat.Data=0,Regression=1,DOE=0,SW=0} => {Forecast=0}",0.0904109589041096,0.916666666666667,0.0986301369863014,1.06555201698514,33
"{Intro=0,DataMining=0,Survey=0,Regression=1,DOE=0,SW=0} => {Forecast=0}",0.0904109589041096,0.916666666666667,0.0986301369863014,1.06555201698514,33
"{Intro=0,DataMining=0,Survey=0,Cat.Data=0,Regression=0,SW=1} => {Forecast=0}",0.0602739726027397,0.916666666666667,0.0657534246575343,1.06555201698514,22
"{Intro=1,DataMining=0,DOE=0} => {SW=0}",0.252054794520548,0.828828828828829,0.304109589041096,1.06522014972719,92
"{Intro=1,Forecast=0,DOE=0} => {SW=0}",0.252054794520548,0.828828828828829,0.304109589041096,1.06522014972719,92
"{Intro=0,DataMining=1} => {Survey=0}",0.106849315068493,0.866666666666667,0.123287671232877,1.06509539842873,39
"{DataMining=0,Regression=0,DOE=1} => {Survey=0}",0.106849315068493,0.866666666666667,0.123287671232877,1.06509539842873,39
"{Intro=0,DataMining=1,Forecast=0,DOE=0,SW=0} => {Survey=0}",0.0712328767123288,0.866666666666667,0.0821917808219178,1.06509539842873,26
"{Survey=0,Regression=0,SW=0} => {Cat.Data=0}",0.427397260273973,0.843243243243243,0.506849315068493,1.06499579163939,156
"{Intro=0,Cat.Data=0,Regression=0,DOE=1} => {SW=0}",0.0794520547945206,0.828571428571429,0.0958904109589041,1.0648893360161,29
"{Intro=0,DataMining=0,Survey=0,DOE=1} => {SW=0}",0.0794520547945206,0.828571428571429,0.0958904109589041,1.0648893360161,29
"{Intro=0,DataMining=1,Survey=0,DOE=0} => {SW=0}",0.0794520547945206,0.828571428571429,0.0958904109589041,1.0648893360161,29
"{Intro=0,Survey=1,Regression=0,Forecast=0} => {SW=0}",0.0794520547945206,0.828571428571429,0.0958904109589041,1.0648893360161,29
"{DataMining=0,Survey=1,Cat.Data=0,DOE=0} => {SW=0}",0.0794520547945206,0.828571428571429,0.0958904109589041,1.0648893360161,29
"{DataMining=0,Survey=1,Cat.Data=0,Regression=0,DOE=0} => {SW=0}",0.0794520547945206,0.828571428571429,0.0958904109589041,1.0648893360161,29
"{DataMining=0,Regression=1,DOE=0} => {Cat.Data=0}",0.117808219178082,0.843137254901961,0.13972602739726,1.06486193093154,43
"{DataMining=1,Survey=0,Regression=0} => {DOE=0}",0.101369863013699,0.880952380952381,0.115068493150685,1.06472721538947,37
"{Cat.Data=1,Forecast=0,SW=0} => {DOE=0}",0.101369863013699,0.880952380952381,0.115068493150685,1.06472721538947,37
"{Intro=0,Survey=1,SW=0} => {DataMining=0}",0.0958904109589041,0.875,0.10958904109589,1.06458333333333,35
"{Intro=0,Survey=1,Forecast=0} => {DataMining=0}",0.0958904109589041,0.875,0.10958904109589,1.06458333333333,35
"{Survey=1,Cat.Data=0,DOE=0} => {DataMining=0}",0.0958904109589041,0.875,0.10958904109589,1.06458333333333,35
"{Intro=0,Regression=1,DOE=0} => {DataMining=0}",0.115068493150685,0.875,0.131506849315068,1.06458333333333,42
"{Intro=1,DataMining=0,SW=0} => {Forecast=0}",0.238356164383562,0.91578947368421,0.26027397260274,1.06453234998324,87
"{Intro=1,DOE=0} => {Survey=0}",0.301369863013699,0.866141732283465,0.347945205479452,1.0644502770487,110
"{DataMining=0,Forecast=0,DOE=0,SW=1} => {Intro=0}",0.0794520547945206,0.644444444444444,0.123287671232877,1.06435394670689,29
"{Intro=0,Survey=0,Cat.Data=1,Regression=0,Forecast=0} => {SW=0}",0.0657534246575342,0.827586206896552,0.0794520547945205,1.06362311801846,24
"{Intro=0,Cat.Data=1,Regression=0,Forecast=0,DOE=0} => {SW=0}",0.0657534246575342,0.827586206896552,0.0794520547945205,1.06362311801846,24
"{DataMining=0,Survey=0,Cat.Data=1,Forecast=0,DOE=0} => {SW=0}",0.0657534246575342,0.827586206896552,0.0794520547945205,1.06362311801846,24
"{Survey=1,SW=0} => {DOE=0}",0.120547945205479,0.88,0.136986301369863,1.0635761589404,44
"{Intro=0,DataMining=0,Cat.Data=0,Regression=0,Forecast=0,SW=1} => {DOE=0}",0.0602739726027397,0.88,0.0684931506849315,1.0635761589404,22
"{Regression=0,DOE=1,SW=0} => {Cat.Data=0}",0.0876712328767123,0.842105263157895,0.104109589041096,1.06355855035513,32
"{Intro=0,Cat.Data=1,SW=0} => {Regression=0}",0.0876712328767123,0.842105263157895,0.104109589041096,1.06355855035513,32
"{Intro=0,Survey=0,Regression=0,DOE=1} => {Cat.Data=0}",0.0876712328767123,0.842105263157895,0.104109589041096,1.06355855035513,32
"{Intro=0,Regression=0,Forecast=0,DOE=1} => {Cat.Data=0}",0.0876712328767123,0.842105263157895,0.104109589041096,1.06355855035513,32
"{Survey=0,Regression=0,Forecast=0,DOE=1} => {Cat.Data=0}",0.0876712328767123,0.842105263157895,0.104109589041096,1.06355855035513,32
"{DataMining=0,Regression=0,Forecast=0,DOE=1} => {Cat.Data=0}",0.0876712328767123,0.842105263157895,0.104109589041096,1.06355855035513,32
"{DataMining=0,Cat.Data=0,Forecast=0,DOE=1} => {Regression=0}",0.0876712328767123,0.842105263157895,0.104109589041096,1.06355855035513,32
"{DataMining=1,Survey=0,Forecast=0,DOE=0} => {Regression=0}",0.0876712328767123,0.842105263157895,0.104109589041096,1.06355855035513,32
"{Intro=1,Cat.Data=0,SW=0} => {Forecast=0}",0.235616438356164,0.914893617021277,0.257534246575342,1.06349098793875,86
"{Intro=1,DOE=0} => {DataMining=0}",0.304109589041096,0.874015748031496,0.347945205479452,1.06338582677165,111
"{Intro=0,DataMining=1,SW=0} => {Survey=0}",0.0876712328767123,0.864864864864865,0.101369863013699,1.06288106288106,32
"{Intro=0,DataMining=1,Forecast=0} => {Survey=0}",0.0876712328767123,0.864864864864865,0.101369863013699,1.06288106288106,32
"{Intro=0,Cat.Data=0,Regression=0,DOE=1} => {Forecast=0}",0.0876712328767123,0.914285714285714,0.0958904109589041,1.06278434940855,32
"{DataMining=1,Cat.Data=0,Regression=0,SW=0} => {Forecast=0}",0.0876712328767123,0.914285714285714,0.0958904109589041,1.06278434940855,32
"{DataMining=1,Survey=0,Regression=0,SW=0} => {Forecast=0}",0.0876712328767123,0.914285714285714,0.0958904109589041,1.06278434940855,32
"{Intro=0,Survey=1,Cat.Data=0} => {DOE=0}",0.0794520547945206,0.878787878787879,0.0904109589041096,1.06211117800522,29
"{Intro=0,DataMining=1,Regression=0,Forecast=0} => {DOE=0}",0.0794520547945206,0.878787878787879,0.0904109589041096,1.06211117800522,29
"{Intro=0,Survey=0,Forecast=0,SW=1} => {DOE=0}",0.0794520547945206,0.878787878787879,0.0904109589041096,1.06211117800522,29
"{Regression=0,Forecast=0,SW=0} => {Cat.Data=0}",0.463013698630137,0.840796019900497,0.550684931506849,1.06190500783281,169
"{Survey=0,Regression=1,Forecast=0} => {DataMining=0}",0.131506849315068,0.872727272727273,0.150684931506849,1.06181818181818,48
"{Intro=0,Regression=0,DOE=1} => {Survey=0}",0.104109589041096,0.863636363636364,0.120547945205479,1.06137128864402,38
"{Regression=0,Forecast=0,DOE=1} => {Survey=0}",0.104109589041096,0.863636363636364,0.120547945205479,1.06137128864402,38
"{Intro=0,DataMining=0,Survey=0,Cat.Data=1,DOE=0,SW=0} => {Forecast=0}",0.0575342465753425,0.91304347826087,0.063013698630137,1.06134034893381,21
"{Intro=0,Regression=1} => {Cat.Data=0}",0.115068493150685,0.84,0.136986301369863,1.06089965397924,42
"{Intro=0,Cat.Data=1} => {Regression=0}",0.115068493150685,0.84,0.136986301369863,1.06089965397924,42
"{Intro=0,Survey=1,DOE=0} => {DataMining=0}",0.0931506849315069,0.871794871794872,0.106849315068493,1.06068376068376,34
"{Survey=1,Forecast=0,SW=0} => {DataMining=0}",0.0931506849315069,0.871794871794872,0.106849315068493,1.06068376068376,34
"{Cat.Data=1,Regression=0,SW=0} => {DataMining=0}",0.0931506849315069,0.871794871794872,0.106849315068493,1.06068376068376,34
"{Survey=0,Cat.Data=1,Regression=0} => {DataMining=0}",0.0931506849315069,0.871794871794872,0.106849315068493,1.06068376068376,34
"{Intro=0,Forecast=0,SW=1} => {DataMining=0}",0.0931506849315069,0.871794871794872,0.106849315068493,1.06068376068376,34
"{Intro=1,DataMining=0} => {Survey=0}",0.293150684931507,0.862903225806452,0.33972602739726,1.06047029434126,107
"{Intro=1,SW=0} => {DataMining=0}",0.26027397260274,0.871559633027523,0.298630136986301,1.06039755351682,95
"{Survey=1,Cat.Data=0,DOE=0} => {SW=0}",0.0904109589041096,0.825,0.10958904109589,1.06029929577465,33
"{Intro=1,DataMining=0,Regression=0,DOE=0} => {Survey=0}",0.241095890410959,0.862745098039216,0.279452054794521,1.06027596223675,88
"{Cat.Data=0,DOE=1,SW=0} => {Forecast=0}",0.0849315068493151,0.911764705882353,0.0931506849315069,1.05985387785688,31
"{Intro=0,Regression=0,DOE=1,SW=0} => {Forecast=0}",0.0849315068493151,0.911764705882353,0.0931506849315069,1.05985387785688,31
"{Survey=0,Regression=0,DOE=1,SW=0} => {Forecast=0}",0.0849315068493151,0.911764705882353,0.0931506849315069,1.05985387785688,31
"{DataMining=0,Survey=0,Cat.Data=1,Regression=0} => {Forecast=0}",0.0849315068493151,0.911764705882353,0.0931506849315069,1.05985387785688,31
"{Intro=0,DataMining=0,Regression=0,SW=1} => {Forecast=0}",0.0849315068493151,0.911764705882353,0.0931506849315069,1.05985387785688,31
"{Survey=0,Cat.Data=0,Regression=0,Forecast=0} => {SW=0}",0.386301369863014,0.824561403508772,0.468493150684932,1.05973560662219,141
"{Intro=0,Survey=0,Cat.Data=0,SW=1} => {DataMining=0}",0.073972602739726,0.870967741935484,0.0849315068493151,1.05967741935484,27
"{Intro=0,Survey=1,Forecast=0,DOE=0,SW=0} => {DataMining=0}",0.073972602739726,0.870967741935484,0.0849315068493151,1.05967741935484,27
"{DataMining=0,Forecast=0,SW=0} => {Cat.Data=0}",0.471232876712329,0.839024390243902,0.561643835616438,1.05966748248797,172
"{Intro=0,Cat.Data=1,Regression=0,Forecast=0,DOE=0} => {Survey=0}",0.0684931506849315,0.862068965517241,0.0794520547945206,1.05944502496227,25
"{DataMining=0,Survey=0,Forecast=0} => {Cat.Data=0}",0.498630136986301,0.838709677419355,0.594520547945205,1.05927000781337,182
"{DataMining=0,Survey=0,Cat.Data=1,SW=0} => {Regression=0}",0.0712328767123288,0.838709677419355,0.0849315068493151,1.05927000781337,26
"{DataMining=0,Survey=1,Regression=0,Forecast=0,SW=0} => {Cat.Data=0}",0.0712328767123288,0.838709677419355,0.0849315068493151,1.05927000781337,26
"{DataMining=0,Survey=0,SW=0} => {Cat.Data=0}",0.441095890410959,0.838541666666667,0.526027397260274,1.05905781430219,161
"{Survey=1,Forecast=0} => {DataMining=0}",0.128767123287671,0.87037037037037,0.147945205479452,1.05895061728395,47
"{DataMining=0,Cat.Data=0,DOE=0,SW=1} => {Intro=0}",0.0684931506849315,0.641025641025641,0.106849315068493,1.05870750667131,25
"{DataMining=0,Regression=1,DOE=0} => {SW=0}",0.115068493150685,0.823529411764706,0.13972602739726,1.05840927920464,42
"{Intro=0,DataMining=0,Survey=0,Regression=0,DOE=1} => {SW=0}",0.0767123287671233,0.823529411764706,0.0931506849315069,1.05840927920464,28
"{DataMining=0,Survey=0,Regression=0,Forecast=0,DOE=1} => {SW=0}",0.0767123287671233,0.823529411764706,0.0931506849315069,1.05840927920464,28
"{Intro=1,DataMining=0,Regression=0} => {Survey=0}",0.254794520547945,0.861111111111111,0.295890410958904,1.05826786382342,93
"{Intro=0,DataMining=1,SW=0} => {Cat.Data=0}",0.0849315068493151,0.837837837837838,0.101369863013699,1.05816889553914,31
"{DataMining=1,Forecast=0,DOE=0,SW=0} => {Regression=0}",0.0849315068493151,0.837837837837838,0.101369863013699,1.05816889553914,31
"{DataMining=0,Cat.Data=1,DOE=0,SW=0} => {Regression=0}",0.0849315068493151,0.837837837837838,0.101369863013699,1.05816889553914,31
"{DataMining=0,Regression=0,Forecast=0,DOE=0,SW=1} => {Cat.Data=0}",0.0849315068493151,0.837837837837838,0.101369863013699,1.05816889553914,31
"{DataMining=0,Cat.Data=0,Forecast=0,DOE=0,SW=1} => {Regression=0}",0.0849315068493151,0.837837837837838,0.101369863013699,1.05816889553914,31
"{Intro=0,Survey=1} => {DataMining=0}",0.10958904109589,0.869565217391304,0.126027397260274,1.05797101449275,40
"{Survey=0,SW=0} => {Cat.Data=0}",0.536986301369863,0.837606837606838,0.641095890410959,1.05787714784255,196
"{Intro=1,DataMining=0,DOE=0} => {Forecast=0}",0.276712328767123,0.90990990990991,0.304109589041096,1.05769782521375,101
"{Intro=1,Survey=0} => {Forecast=0}",0.304109589041096,0.909836065573771,0.334246575342466,1.05761198705231,111
"{Cat.Data=0,Regression=1} => {DOE=0}",0.134246575342466,0.875,0.153424657534247,1.05753311258278,49
"{DataMining=1,Regression=0,SW=0} => {DOE=0}",0.0958904109589041,0.875,0.10958904109589,1.05753311258278,35
"{DataMining=0,Survey=1,Cat.Data=0} => {DOE=0}",0.0958904109589041,0.875,0.10958904109589,1.05753311258278,35
"{Intro=0,Survey=0,Cat.Data=1,Forecast=0} => {DOE=0}",0.0767123287671233,0.875,0.0876712328767123,1.05753311258278,28
"{Cat.Data=1,Regression=0,Forecast=0,SW=0} => {DOE=0}",0.0767123287671233,0.875,0.0876712328767123,1.05753311258278,28
"{Intro=0,DataMining=0,Survey=1,Regression=0,Forecast=0} => {DOE=0}",0.0767123287671233,0.875,0.0876712328767123,1.05753311258278,28
"{Intro=0,DataMining=0,Survey=0,Cat.Data=0,Regression=0,SW=1} => {DOE=0}",0.0575342465753425,0.875,0.0657534246575342,1.05753311258278,21
"{DataMining=0,Cat.Data=0,DOE=1} => {Regression=0}",0.0986301369863014,0.837209302325581,0.117808219178082,1.0573750704112,36
"{DataMining=1,Survey=0,Forecast=0} => {Regression=0}",0.0986301369863014,0.837209302325581,0.117808219178082,1.0573750704112,36
"{Intro=0,Regression=1,Forecast=0} => {Cat.Data=0}",0.0986301369863014,0.837209302325581,0.117808219178082,1.0573750704112,36
"{DataMining=0,Survey=0,Forecast=0,DOE=0} => {Cat.Data=0}",0.408219178082192,0.837078651685393,0.487671232876712,1.05721006181719,149
"{DataMining=1,Forecast=0} => {Survey=0}",0.117808219178082,0.86,0.136986301369863,1.05690235690236,43
"{DataMining=1,Regression=0} => {Cat.Data=0}",0.112328767123288,0.836734693877551,0.134246575342466,1.05677565143705,41
"{Intro=0,Survey=1,Cat.Data=0} => {Forecast=0}",0.0821917808219178,0.909090909090909,0.0904109589041096,1.05674580196873,30
"{Intro=1,Regression=0,DOE=0} => {Forecast=0}",0.273972602739726,0.909090909090909,0.301369863013699,1.05674580196873,100
"{Intro=1,Survey=0,DOE=0} => {Forecast=0}",0.273972602739726,0.909090909090909,0.301369863013699,1.05674580196873,100
"{Intro=0,DataMining=0,DOE=1,SW=0} => {Forecast=0}",0.0821917808219178,0.909090909090909,0.0904109589041096,1.05674580196873,30
"{DataMining=0,Regression=0,DOE=1,SW=0} => {Forecast=0}",0.0821917808219178,0.909090909090909,0.0904109589041096,1.05674580196873,30
"{Intro=0,DataMining=0,Cat.Data=0,Regression=0,DOE=1} => {Forecast=0}",0.0821917808219178,0.909090909090909,0.0904109589041096,1.05674580196873,30
"{DataMining=1,Cat.Data=0,Regression=0,DOE=0,SW=0} => {Forecast=0}",0.0821917808219178,0.909090909090909,0.0904109589041096,1.05674580196873,30
"{Intro=0,DataMining=1} => {SW=0}",0.101369863013699,0.822222222222222,0.123287671232877,1.05672926447574,37
"{DataMining=0,Regression=1,Forecast=0,DOE=0} => {SW=0}",0.101369863013699,0.822222222222222,0.123287671232877,1.05672926447574,37
"{Regression=0,DOE=1,SW=0} => {DataMining=0}",0.0904109589041096,0.868421052631579,0.104109589041096,1.05657894736842,33
"{Intro=1,Regression=0} => {SW=0}",0.265753424657534,0.822033898305085,0.323287671232877,1.05648722845548,97
"{DataMining=0,Survey=0,Cat.Data=0,DOE=0} => {Forecast=0}",0.408219178082192,0.908536585365854,0.449315068493151,1.05610144477241,149
"{Forecast=0,DOE=1} => {DataMining=0}",0.126027397260274,0.867924528301887,0.145205479452055,1.0559748427673,46
"{Survey=0,Forecast=0,SW=1} => {DataMining=0}",0.126027397260274,0.867924528301887,0.145205479452055,1.0559748427673,46
"{Intro=1,Cat.Data=0,DOE=0} => {Forecast=0}",0.271232876712329,0.908256880733945,0.298630136986301,1.05577631040729,99
"{Intro=0,DataMining=0,Survey=0,Cat.Data=1,Regression=0} => {SW=0}",0.063013698630137,0.821428571428571,0.0767123287671233,1.0557092555332,23
"{Intro=0,Survey=0,Cat.Data=1,Forecast=0,DOE=0} => {SW=0}",0.063013698630137,0.821428571428571,0.0767123287671233,1.0557092555332,23
"{Forecast=0,SW=1} => {DataMining=0}",0.161643835616438,0.867647058823529,0.186301369863014,1.05563725490196,59
"{Intro=1,DataMining=0,Regression=0} => {Forecast=0}",0.268493150684932,0.907407407407407,0.295890410958904,1.05478886529842,98
"{Intro=0,Survey=0,DOE=1} => {SW=0}",0.0876712328767123,0.82051282051282,0.106849315068493,1.05453232213796,32
"{Intro=0,Forecast=0,DOE=1} => {SW=0}",0.0876712328767123,0.82051282051282,0.106849315068493,1.05453232213796,32
"{Cat.Data=0,Regression=0,DOE=1} => {SW=0}",0.0876712328767123,0.82051282051282,0.106849315068493,1.05453232213796,32
"{Intro=0,DataMining=1,Survey=0} => {SW=0}",0.0876712328767123,0.82051282051282,0.106849315068493,1.05453232213796,32
"{Survey=1,Cat.Data=0,Regression=0,DOE=0} => {SW=0}",0.0876712328767123,0.82051282051282,0.106849315068493,1.05453232213796,32
"{Regression=1,Forecast=0,SW=0} => {DataMining=0}",0.106849315068493,0.866666666666667,0.123287671232877,1.05444444444444,39
"{Intro=0,Regression=0,DOE=0,SW=1} => {DataMining=0}",0.0712328767123288,0.866666666666667,0.0821917808219178,1.05444444444444,26
"{Survey=0,Cat.Data=0,Regression=0,DOE=0,SW=1} => {DataMining=0}",0.0712328767123288,0.866666666666667,0.0821917808219178,1.05444444444444,26
"{Survey=1,Regression=0,Forecast=0} => {DOE=0}",0.112328767123288,0.872340425531915,0.128767123287671,1.05431872622235,41
"{Cat.Data=0,Forecast=0,SW=0} => {Survey=0}",0.479452054794521,0.857843137254902,0.558904109589041,1.05425166699676,175
"{Regression=0,DOE=0,SW=1} => {Intro=0}",0.0821917808219178,0.638297872340426,0.128767123287671,1.05420236834505,30
"{Intro=1,Cat.Data=0} => {Forecast=0}",0.293150684931507,0.906779661016949,0.323287671232877,1.05405916009932,107
"{DataMining=1,Forecast=0} => {SW=0}",0.112328767123288,0.82,0.136986301369863,1.05387323943662,41
"{Survey=0,Forecast=0,DOE=0,SW=0} => {Cat.Data=0}",0.4,0.834285714285714,0.479452054794521,1.0536826495304,146
"{Intro=0,DataMining=1,Regression=0} => {DOE=0}",0.0931506849315069,0.871794871794872,0.106849315068493,1.05365936491764,34
"{Survey=1,Cat.Data=0,Forecast=0} => {DOE=0}",0.0931506849315069,0.871794871794872,0.106849315068493,1.05365936491764,34
"{Cat.Data=0,Regression=0,Forecast=0,SW=1} => {DOE=0}",0.0931506849315069,0.871794871794872,0.106849315068493,1.05365936491764,34
"{Intro=1,Survey=0,Forecast=0} => {SW=0}",0.249315068493151,0.81981981981982,0.304109589041096,1.05364166983885,91
"{Survey=0,Regression=0,Forecast=0} => {Cat.Data=0}",0.468493150684932,0.834146341463415,0.561643835616438,1.05350662503165,171
"{Intro=0,Survey=0,DOE=1,SW=0} => {Forecast=0}",0.0794520547945206,0.90625,0.0876712328767123,1.05344347133758,29
"{Survey=0,Cat.Data=0,DOE=1,SW=0} => {Forecast=0}",0.0794520547945206,0.90625,0.0876712328767123,1.05344347133758,29
"{DataMining=0,Cat.Data=0,DOE=1,SW=0} => {Forecast=0}",0.0794520547945206,0.90625,0.0876712328767123,1.05344347133758,29
"{DataMining=0,Survey=0,DOE=1,SW=0} => {Forecast=0}",0.0794520547945206,0.90625,0.0876712328767123,1.05344347133758,29
"{Intro=0,Survey=1,Cat.Data=0,Regression=0} => {Forecast=0}",0.0794520547945206,0.90625,0.0876712328767123,1.05344347133758,29
"{Intro=0,Survey=0,Cat.Data=0,Regression=0,DOE=1} => {Forecast=0}",0.0794520547945206,0.90625,0.0876712328767123,1.05344347133758,29
"{DOE=1,SW=0} => {Survey=0}",0.0986301369863014,0.857142857142857,0.115068493150685,1.05339105339105,36
"{DataMining=1,Regression=0} => {Survey=0}",0.115068493150685,0.857142857142857,0.134246575342466,1.05339105339105,42
"{DataMining=1,DOE=0} => {Survey=0}",0.131506849315068,0.857142857142857,0.153424657534247,1.05339105339105,48
"{Intro=0,DataMining=0,Forecast=0,DOE=1} => {Survey=0}",0.0821917808219178,0.857142857142857,0.0958904109589041,1.05339105339105,30
"{Cat.Data=1,Regression=0,Forecast=0,DOE=0,SW=0} => {Survey=0}",0.0657534246575342,0.857142857142857,0.0767123287671233,1.05339105339105,24
"{DataMining=0,Survey=0,Regression=0,DOE=0} => {Forecast=0}",0.36986301369863,0.906040268456376,0.408219178082192,1.05319967511649,135
"{Regression=0,DOE=1} => {DataMining=0}",0.123287671232877,0.865384615384615,0.142465753424658,1.05288461538462,45
"{Intro=0,Survey=0,Cat.Data=0,SW=1} => {DOE=0}",0.073972602739726,0.870967741935484,0.0849315068493151,1.05265968810083,27
"{Intro=0,DataMining=0,Cat.Data=1,Regression=0,Forecast=0} => {DOE=0}",0.073972602739726,0.870967741935484,0.0849315068493151,1.05265968810083,27
"{DataMining=0,DOE=1} => {Regression=0}",0.123287671232877,0.833333333333333,0.147945205479452,1.05247981545559,45
"{DataMining=0,Regression=1} => {Cat.Data=0}",0.136986301369863,0.833333333333333,0.164383561643836,1.05247981545559,50
"{DataMining=0,Cat.Data=0,Forecast=1} => {Regression=0}",0.0547945205479452,0.833333333333333,0.0657534246575342,1.05247981545559,20
"{DataMining=1,Survey=0,SW=0} => {Regression=0}",0.0958904109589041,0.833333333333333,0.115068493150685,1.05247981545559,35
"{DataMining=1,Survey=0,SW=0} => {Cat.Data=0}",0.0958904109589041,0.833333333333333,0.115068493150685,1.05247981545559,35
"{Intro=0,Regression=1,DOE=0} => {Cat.Data=0}",0.10958904109589,0.833333333333333,0.131506849315068,1.05247981545559,40
"{Intro=0,Cat.Data=1,Forecast=0} => {Regression=0}",0.0958904109589041,0.833333333333333,0.115068493150685,1.05247981545559,35
"{Intro=0,DOE=0,SW=1} => {Regression=0}",0.0821917808219178,0.833333333333333,0.0986301369863014,1.05247981545559,30
"{Survey=0,Regression=0,DOE=0} => {Cat.Data=0}",0.424657534246575,0.833333333333333,0.50958904109589,1.05247981545559,155
"{DataMining=1,Survey=0,Forecast=0,SW=0} => {Cat.Data=0}",0.0821917808219178,0.833333333333333,0.0986301369863014,1.05247981545559,30
"{Intro=0,Regression=1,Forecast=0,DOE=0} => {Cat.Data=0}",0.0958904109589041,0.833333333333333,0.115068493150685,1.05247981545559,35
"{Intro=0,DataMining=0,DOE=0,SW=1} => {Cat.Data=0}",0.0684931506849315,0.833333333333333,0.0821917808219178,1.05247981545559,25
"{Intro=0,DataMining=0,Survey=1,Forecast=0,SW=0} => {Cat.Data=0}",0.0684931506849315,0.833333333333333,0.0821917808219178,1.05247981545559,25
"{Cat.Data=0,Regression=0,DOE=0,SW=1} => {DataMining=0}",0.0876712328767123,0.864864864864865,0.101369863013699,1.05225225225225,32
"{Intro=0,Regression=1,DOE=0,SW=0} => {Forecast=0}",0.104109589041096,0.904761904761905,0.115068493150685,1.05171367910221,38
"{Intro=0,DataMining=0,Regression=1,DOE=0} => {Forecast=0}",0.104109589041096,0.904761904761905,0.115068493150685,1.05171367910221,38
"{Intro=0,Cat.Data=1,Regression=0,DOE=0} => {SW=0}",0.073972602739726,0.818181818181818,0.0904109589041096,1.05153649167734,27
"{DataMining=0,Survey=0,Cat.Data=0,Forecast=0,DOE=1} => {SW=0}",0.073972602739726,0.818181818181818,0.0904109589041096,1.05153649167734,27
"{DataMining=0,Cat.Data=1,Regression=0,Forecast=0,DOE=0} => {SW=0}",0.073972602739726,0.818181818181818,0.0904109589041096,1.05153649167734,27
